OrderDate,CustomerID,OrderTotal
5/30/2021,5408,35.9
5/30/2021,5468,4948.35
5/30/2021,4407,470
5/30/2021,3828,993.25
5/30/2021,4188,329
5/30/2021,3157,955.35
5/30/2021,2399,1757.9
5/31/2021,4523,727.35
5/31/2021,2857,1703.75
5/31/2021,4521,2421
5/31/2021,1021,134
5/31/2021,4102,112
5/31/2021,1386,1487.05
5/31/2021,333,3448.55
5/31/2021,18,98.55
5/31/2021,106,2365.54
5/31/2021,4167,79.75
5/31/2021,3903,2867.8
6/1/2021,4941,1550.5
6/1/2021,150,2186.95
6/1/2021,3038,2322.9
6/1/2021,798,1514.4
6/1/2021,4716,4041.5
6/1/2021,4765,1000
6/1/2021,1719,2357.5
6/1/2021,5202,465.75
6/1/2021,61,1162.15
6/1/2021,2303,1749.55
6/1/2021,5248,210
6/1/2021,226,929.85
6/1/2021,5514,4310.75
6/1/2021,2993,5586.45
6/1/2021,3326,9979.35
6/2/2021,325,455.85
6/2/2021,2788,921.15
6/2/2021,2932,2365.55
6/2/2021,3744,1803.7
6/2/2021,3523,468.95
6/2/2021,5115,2139.1
6/2/2021,3498,137.8
6/2/2021,4606,172
6/2/2021,3288,1088.9
6/2/2021,5785,2646.8
6/2/2021,2262,36
6/2/2021,2303,824.55
6/2/2021,3534,3839.95
6/3/2021,3150,3496.85
6/3/2021,486,4120.2
6/3/2021,3369,1135.5
6/3/2021,5503,376
6/3/2021,3626,3819.05
6/3/2021,3250,1096.15
6/3/2021,180,3165
6/3/2021,3598,1559.8
6/3/2021,5878,396
6/4/2021,3535,1252.75
6/4/2021,1273,2419.55
6/4/2021,2396,5993.85
6/4/2021,1624,785.65
6/4/2021,4371,3841.15
6/4/2021,3229,449.65
6/4/2021,2793,1400
6/4/2021,2327,978.7
6/4/2021,5627,7966.9
6/4/2021,1448,31.8
6/4/2021,4176,5903.1
6/4/2021,2069,362
6/5/2021,1178,2794.4
6/5/2021,1330,1543.3
6/5/2021,2903,3437.1
6/5/2021,1826,127.6
6/5/2021,2184,2465.8
6/5/2021,5899,5488.5
6/5/2021,2697,827.95
6/5/2021,747,4755.55
6/6/2021,2833,2225
6/6/2021,3726,1331.95
6/6/2021,1839,5212.5
6/6/2021,3473,882
6/6/2021,1968,6259.95
6/6/2021,157,1810.05
6/6/2021,5451,225.95
6/6/2021,5726,4613.4
6/7/2021,1549,3311.7
6/7/2021,3346,3748.1
6/7/2021,398,2221.75
6/7/2021,3231,1597.05
6/7/2021,3878,2798.9
6/7/2021,1417,4604.55
6/7/2021,2229,190
6/7/2021,4136,4041.6
6/7/2021,5282,448
6/7/2021,1050,3569.9
6/7/2021,3315,9.95
6/7/2021,2660,675.1
6/7/2021,1926,5309.35
6/7/2021,2047,1734.5
6/7/2021,81,1003.45
6/7/2021,3445,2660.8
6/7/2021,1357,2324.75
6/7/2021,4359,915
6/7/2021,3609,1256
6/8/2021,2121,476.55
6/8/2021,2053,2106.3
6/8/2021,5062,1775.5
6/8/2021,340,718
6/9/2021,4978,3114.6
6/9/2021,2162,1936.95
6/9/2021,3969,1965.17
6/9/2021,921,330.95
6/9/2021,3071,252
6/9/2021,4596,523.85
6/9/2021,2769,423
6/9/2021,5265,411.6
6/9/2021,5584,3682.45
6/9/2021,4241,2719.7
6/9/2021,220,3734
6/9/2021,2099,407
6/10/2021,2374,1698.35
6/10/2021,5877,828
6/10/2021,1813,2309.6
6/11/2021,5746,1152.65
6/11/2021,5419,603.7
6/11/2021,3627,1877.8
6/11/2021,5439,1579.65
6/11/2021,605,71.8
6/11/2021,2782,524.8
6/11/2021,3820,1990.95
6/11/2021,3411,1878
6/12/2021,1113,371.8
6/12/2021,627,1711.6
6/12/2021,632,656.38
6/12/2021,5287,6180.55
6/12/2021,5251,2329.9
6/12/2021,2611,5471
6/12/2021,5492,365.75
6/12/2021,2342,2146.45
6/12/2021,1009,864
6/13/2021,606,1988
6/13/2021,4330,35.9
6/13/2021,4834,5036.05
6/13/2021,3656,2067.35
6/13/2021,1867,2709.95
6/13/2021,5358,397
6/13/2021,770,156
6/13/2021,5652,855.6
6/13/2021,1862,1635.6
6/13/2021,3203,374.75
6/14/2021,1280,7909.4
6/14/2021,2227,3342.35
6/14/2021,5297,794.7
6/14/2021,4031,1610.6
6/14/2021,195,738.85
6/14/2021,801,2423.75
6/14/2021,1245,2060.01
6/14/2021,4563,1267.2
6/14/2021,1835,3788.9
6/14/2021,113,814.25
6/14/2021,2147,1534.6
6/15/2021,1070,5030.95
6/15/2021,5892,4640.6
6/15/2021,4682,174
6/15/2021,561,2624.75
6/15/2021,1351,531.55
6/15/2021,3230,1245.55
6/15/2021,4173,2428.15
6/15/2021,3819,2983
6/15/2021,385,162
6/15/2021,4439,948.4
6/16/2021,5802,375.4
6/16/2021,2230,735
6/16/2021,2022,1326.75
6/16/2021,2283,387.3
6/16/2021,5195,2739.4
6/16/2021,1217,4305
6/16/2021,1067,1949
6/16/2021,326,2895.2
6/17/2021,4301,1134
6/17/2021,1139,4665.1
6/17/2021,381,1216
6/17/2021,2493,1960.35
6/17/2021,1440,608.1
6/17/2021,3812,607.65
6/17/2021,5433,2330.5
6/17/2021,2231,3522.9
6/17/2021,326,1624.05
6/17/2021,1402,2049.05
6/17/2021,250,3923.53
6/17/2021,2000,3277.3
6/18/2021,1209,2804.75
6/18/2021,613,916.4
6/18/2021,3264,2901.3
6/18/2021,2130,1719.4
6/18/2021,173,1678.5
6/18/2021,1040,1172
6/18/2021,11,6715.75
6/18/2021,5082,5305.1
6/18/2021,3220,2282.75
6/18/2021,3423,26.5
6/19/2021,1198,5024.45
6/19/2021,4682,2198.25
6/19/2021,3510,1469.38
6/19/2021,1130,802.4
6/19/2021,5024,1359.25
6/19/2021,67,470
6/19/2021,252,2486.2
6/19/2021,5692,2462.6
6/19/2021,2330,1488.8
6/19/2021,487,53.7
6/20/2021,4839,6723.3
6/20/2021,4618,850
6/20/2021,2035,6042.95
6/20/2021,4644,2632.7
6/20/2021,5049,4482.85
6/20/2021,4701,104.93
6/20/2021,1559,1198.9
6/20/2021,3702,607.75
6/20/2021,3147,1052.9
6/20/2021,2747,1047.26
6/20/2021,3612,1586.6
6/20/2021,4344,376
6/21/2021,4530,2386.6
6/21/2021,3189,2026.2
6/21/2021,1416,3237.63
6/22/2021,4242,1940
6/22/2021,1656,2302.2
6/22/2021,55,279.95
6/22/2021,608,2834.1
6/22/2021,348,4908.9
6/22/2021,4,1493.7
6/22/2021,2939,157.7
6/23/2021,2913,3492.3
6/23/2021,4904,1668.05
6/23/2021,82,1157.65
6/23/2021,3438,1625.8
6/23/2021,5564,4791.65
6/23/2021,4768,304
6/23/2021,3466,3740.15
6/23/2021,1031,3494
6/23/2021,434,293.1
6/23/2021,2312,1325.55
6/23/2021,5627,56
6/23/2021,2861,2010.7
6/23/2021,670,317.9
6/24/2021,1932,312
6/24/2021,5073,811.1
6/24/2021,3372,5952.05
6/24/2021,1631,4988
6/24/2021,5090,1057.74
6/24/2021,3568,5514.25
6/24/2021,2908,130
6/24/2021,2889,4288
6/24/2021,4644,2046.65
6/24/2021,4488,2057
6/24/2021,5846,2916
6/24/2021,3505,12.95
6/24/2021,2151,1965.75
6/24/2021,4794,3977.45
6/25/2021,5637,90.65
6/25/2021,3546,1673.45
6/25/2021,3133,1990.7
6/25/2021,2768,2969.6
6/25/2021,5711,969.9
6/25/2021,623,1526
6/25/2021,1980,6166.4
6/25/2021,4225,968.45
6/26/2021,2784,2500.95
6/26/2021,4767,2174.5
6/26/2021,5561,2743.25
6/26/2021,3294,3957.5
6/26/2021,2068,1746.55
6/26/2021,2348,47
6/26/2021,1938,152.65
6/26/2021,358,1362.25
6/26/2021,1047,4496.45
6/26/2021,2239,3376.8
6/27/2021,1566,98.55
6/27/2021,5678,2085.45
6/27/2021,2107,1470.4
6/27/2021,448,1645
6/27/2021,4298,467.6
6/27/2021,3768,1142.4
6/27/2021,3999,639.9
6/27/2021,3418,3199
6/27/2021,3087,3214.1
6/28/2021,1929,5502.9
6/28/2021,1830,2636.85
6/28/2021,1588,572
6/28/2021,4629,1636.4
6/28/2021,2405,1052
6/28/2021,1318,1755
6/28/2021,1464,762.4
6/28/2021,4480,2225.55
6/28/2021,2211,54.75
6/29/2021,3191,2461
6/29/2021,569,1979.95
6/29/2021,5757,1133.4
6/29/2021,3683,1011.65
6/29/2021,1583,3241.75
6/29/2021,3681,1914.95
6/29/2021,4778,1040.75
6/29/2021,3611,3934.6
6/29/2021,3152,4807.95
6/29/2021,3884,2163.6
6/29/2021,2018,1665.6
6/29/2021,2865,2097.4
6/30/2021,2828,3145.65
6/30/2021,3353,35
6/30/2021,1427,360
6/30/2021,3215,5181.4
6/30/2021,1024,3094.85
6/30/2021,115,2522.57
6/30/2021,3271,3777.7
6/30/2021,703,1196
6/30/2021,1036,2584.35
6/30/2021,2970,623.5
6/30/2021,3237,1379
6/30/2021,4123,2104.5
6/30/2021,2244,263.1
7/1/2021,5152,1952.2
7/1/2021,5594,6568.5
7/1/2021,1004,7036.75
7/1/2021,4376,3221.25
7/1/2021,2888,6008.5
7/1/2021,4013,71.8
7/1/2021,4274,302.4
7/1/2021,159,251
7/1/2021,1780,2125.75
7/1/2021,4430,1927.05
7/1/2021,5087,1464.55
7/1/2021,2350,3012.45
7/1/2021,3279,2324.25
7/1/2021,5654,510
7/2/2021,4896,1172.65
7/2/2021,5508,4533.05
7/2/2021,746,2373.2
7/2/2021,700,1728.85
7/2/2021,2409,615
7/2/2021,2873,333.95
7/2/2021,5767,7657.55
7/2/2021,3733,1223.35
7/2/2021,5301,5238.25
7/2/2021,5859,6767.95
7/2/2021,5795,2580.45
7/2/2021,3801,1688.2
7/2/2021,1920,1059.2
7/2/2021,314,1229
7/2/2021,5582,162
7/2/2021,2785,1518.4
7/3/2021,3934,185
7/3/2021,3546,838
7/3/2021,1042,550
7/3/2021,141,991.7
7/3/2021,2447,1462.9
7/3/2021,2377,3387.7
7/3/2021,2848,2303.55
7/3/2021,2495,2370.8
7/3/2021,3444,2963
7/3/2021,4239,4745.8
7/3/2021,5071,861.05
7/3/2021,1720,2001.95
7/3/2021,1132,1823.8
7/3/2021,4859,2460.15
7/4/2021,4453,407
7/4/2021,3861,2463
7/4/2021,2370,2092.7
7/4/2021,2854,636
7/4/2021,3273,4925.9
7/4/2021,710,1347
7/4/2021,2772,1782.55
7/4/2021,2273,126.85
7/4/2021,254,2271.45
7/5/2021,4921,1356.2
7/5/2021,343,288
7/5/2021,3588,6094.95
7/5/2021,5435,1263
7/5/2021,5159,900.9
7/5/2021,2398,910.15
7/5/2021,178,4442.5
7/5/2021,5472,1139.75
7/5/2021,5795,2438.5
7/5/2021,118,5271.8
7/5/2021,1816,880
7/5/2021,2174,7883.05
7/5/2021,2117,607.95
7/5/2021,5594,1923
7/6/2021,2910,1765.25
7/6/2021,5187,675.5
7/6/2021,4210,1021.74
7/6/2021,1469,1525.45
7/6/2021,4450,644
7/6/2021,341,5669
7/6/2021,893,3226.4
7/6/2021,907,864.05
7/6/2021,5586,137.95
7/6/2021,3145,1604.85
7/6/2021,4877,1787.71
7/7/2021,5553,2806.95
7/7/2021,2488,56
7/7/2021,3829,4376.55
7/7/2021,563,1021.85
7/7/2021,5553,6892.6
7/7/2021,3875,2617.55
7/7/2021,765,161.55
7/7/2021,852,6131.75
7/7/2021,2982,1325.5
7/7/2021,3641,666.5
7/7/2021,5766,4716.85
7/7/2021,2947,5375.4
7/8/2021,303,2260.95
7/8/2021,5616,99.8
7/8/2021,395,1700.5
7/8/2021,1781,3989.65
7/8/2021,3215,1414.4
7/8/2021,3400,4810.6
7/8/2021,2163,2394.65
7/8/2021,4962,2752.4
7/8/2021,4315,64
7/8/2021,2376,1464
7/8/2021,2401,3649.6
7/8/2021,2675,109.5
7/8/2021,3967,1747
7/9/2021,1843,1922.55
7/9/2021,3515,421.45
7/9/2021,4267,3961.1
7/9/2021,840,3120.85
7/9/2021,3474,1774.2
7/9/2021,4061,2180.2
7/9/2021,4780,882
7/9/2021,2833,195
7/9/2021,2348,2532.28
7/9/2021,739,2234.95
7/9/2021,3762,1610.85
7/9/2021,2414,1442.25
7/9/2021,2411,1669.2
7/9/2021,2046,2262.15
7/10/2021,1889,3801.2
7/10/2021,3060,1278.3
7/10/2021,853,1580.85
7/10/2021,1108,2298
7/10/2021,2704,451.85
7/10/2021,5013,1956.35
7/10/2021,1614,155.4
7/10/2021,3134,775.8
7/10/2021,4510,1837.05
7/11/2021,183,1006.7
7/11/2021,754,828.75
7/11/2021,2510,721.6
7/11/2021,4874,1435.35
7/11/2021,5742,489.75
7/11/2021,3202,2669.6
7/11/2021,5122,3238.9
7/11/2021,4043,486.15
7/11/2021,3546,1854.4
7/11/2021,3374,3268.5
7/11/2021,2152,2806.15
7/12/2021,1514,3188.95
7/12/2021,526,120
7/12/2021,3788,1739.3
7/12/2021,2890,2598
7/12/2021,4498,3137.8
7/12/2021,1934,252.35
7/12/2021,5378,1783.15
7/12/2021,3975,2862.4
7/12/2021,223,3485.29
7/12/2021,3956,1153.3
7/12/2021,2495,245
7/12/2021,3134,1586
7/12/2021,5732,3004.85
7/12/2021,2584,278.8
7/12/2021,1626,2194
7/13/2021,715,3643.9
7/13/2021,3458,6073.5
7/13/2021,4035,1852.65
7/13/2021,1057,8391.4
7/13/2021,2055,3148.25
7/13/2021,1606,393.65
7/13/2021,301,461.45
7/13/2021,4486,4184.15
7/13/2021,3385,2742.9
7/13/2021,2118,6445.75
7/13/2021,237,4497.45
7/14/2021,3553,3811.5
7/14/2021,965,2321.59
7/14/2021,5748,2838.25
7/14/2021,5523,2025.1
7/14/2021,5791,798.5
7/14/2021,1514,748.25
7/14/2021,414,262.75
7/14/2021,1164,3548.6
7/14/2021,1826,1030.25
7/14/2021,5606,4245.5
7/14/2021,361,2700.9
7/14/2021,4648,5195
7/15/2021,5012,1342.8
7/15/2021,1582,2005.7
7/15/2021,5168,1337.5
7/15/2021,3688,2175.45
7/15/2021,1020,192
7/15/2021,3471,1676.6
7/15/2021,528,1917.5
7/15/2021,338,632
7/15/2021,3564,914.55
7/15/2021,606,4257
7/16/2021,5210,654.5
7/16/2021,1992,1571
7/16/2021,4132,1763.5
7/16/2021,5062,102
7/16/2021,1392,121.98
7/16/2021,4084,4529.1
7/16/2021,4454,4951.7
7/16/2021,1043,1014.45
7/16/2021,4613,2074
7/16/2021,5161,22
7/16/2021,4819,109.45
7/16/2021,1633,488.8
7/16/2021,2247,2581.45
7/16/2021,4030,4759.4
7/16/2021,5198,1351.25
7/16/2021,2173,5097
7/16/2021,3607,806.6
7/17/2021,3757,7473.05
7/17/2021,2162,1549.7
7/17/2021,5111,7029.5
7/17/2021,2913,835.5
7/17/2021,5394,197.45
7/17/2021,1948,1211.15
7/17/2021,1247,64.75
7/17/2021,726,95.85
7/17/2021,4899,1064.05
7/17/2021,2541,71.6
7/17/2021,720,1394.65
7/17/2021,2703,2527.5
7/17/2021,3819,149.5
7/17/2021,3408,6494.85
7/17/2021,5357,4675.4
7/18/2021,1561,487
7/18/2021,2865,4596.35
7/18/2021,599,5548.05
7/18/2021,5890,751.15
7/18/2021,307,1988.65
7/18/2021,3194,1156.8
7/18/2021,5753,2889.8
7/18/2021,2077,4128.7
7/19/2021,2850,651.65
7/19/2021,4472,2405.05
7/19/2021,2827,2378.15
7/19/2021,856,1071
7/19/2021,1965,2985.2
7/19/2021,1787,1488.55
7/19/2021,2111,2046.65
7/19/2021,1946,5733.1
7/19/2021,3535,2409.45
7/19/2021,4870,1000
7/20/2021,924,2101.1
7/20/2021,4124,3868.75
7/20/2021,1669,2312.45
7/20/2021,2956,17.95
7/20/2021,3681,732.55
7/20/2021,1964,5838.05
7/20/2021,785,1630.7
7/20/2021,3077,3679.4
7/20/2021,883,613.55
7/20/2021,663,236.1
7/20/2021,99,3421.65
7/20/2021,5036,1130.3
7/20/2021,4738,2597.7
7/20/2021,5361,10506.9
7/20/2021,5048,1359
7/21/2021,1444,285.5
7/21/2021,166,1237
7/21/2021,3455,448.4
7/21/2021,4190,4914.1
7/21/2021,5204,4966.7
7/21/2021,4466,2742.05
7/21/2021,2514,4719.6
7/21/2021,137,2206.6
7/21/2021,3331,2474.95
7/22/2021,2256,2208.85
7/22/2021,3275,3521.05
7/22/2021,1573,7877.13
7/22/2021,1584,3440.65
7/22/2021,4787,3441.45
7/22/2021,4830,2038.05
7/23/2021,3341,368.9
7/23/2021,637,4375.25
7/23/2021,5719,2397.1
7/23/2021,3850,580.55
7/23/2021,4486,3930.4
7/23/2021,5237,388.95
7/23/2021,1944,647.55
7/23/2021,413,68
7/24/2021,3243,1549.1
7/24/2021,3660,1426
7/24/2021,4939,179.5
7/24/2021,5477,3311
7/24/2021,141,1506.8
7/24/2021,4804,2185.7
7/24/2021,4393,2166.45
7/24/2021,1264,631.91
7/24/2021,1138,5878.7
7/24/2021,1046,1008
7/24/2021,5233,396
7/24/2021,1240,1113.9
7/25/2021,1780,2521
7/25/2021,3640,563.85
7/25/2021,54,2805.85
7/25/2021,5410,3241.65
7/25/2021,1388,687.05
7/25/2021,1784,4649.3
7/25/2021,4336,494
7/25/2021,153,4023.75
7/25/2021,90,125.45
7/25/2021,3993,3864.3
7/26/2021,1711,4382.05
7/26/2021,4398,3918.65
7/26/2021,3466,40
7/26/2021,849,739.4
7/26/2021,2304,1821
7/26/2021,1068,3922.95
7/27/2021,3026,2500
7/27/2021,2548,573.85
7/27/2021,2338,2496.65
7/27/2021,4510,4065.6
7/27/2021,5162,1483.5
7/27/2021,772,1835.2
7/27/2021,3562,2153.5
7/27/2021,2487,1655.15
7/27/2021,397,2592.35
7/28/2021,2684,1222
7/28/2021,3588,3848.05
7/28/2021,404,1190.95
7/28/2021,5618,352
7/28/2021,5262,1434.85
7/28/2021,3000,3543.85
7/28/2021,3816,456
7/28/2021,99,386.65
7/29/2021,2544,2623.6
7/29/2021,2835,2783.3
7/29/2021,3755,679.7
7/29/2021,2722,1081.2
7/29/2021,165,8264.5
7/29/2021,532,214.25
7/29/2021,5313,2994.6
7/29/2021,3386,690.85
7/29/2021,4710,1312.5
7/29/2021,490,78
7/29/2021,5453,6287.3
7/29/2021,4709,879.85
7/29/2021,4429,3478.3
7/29/2021,18,1477.25
7/29/2021,3702,4489.95
7/29/2021,3173,3407.6
7/29/2021,4857,901.7
7/29/2021,2280,3686.85
7/30/2021,722,1444.05
7/30/2021,2505,4437.15
7/30/2021,2101,3084
7/30/2021,3803,690.75
7/30/2021,1355,41.85
7/30/2021,1313,2007
7/30/2021,5124,2340.75
7/30/2021,3172,2580.4
7/30/2021,3936,425.4
7/30/2021,1709,661.45
7/30/2021,2220,2903.05
7/30/2021,5502,981.88
7/30/2021,5389,1136.7
7/31/2021,4427,2727.05
7/31/2021,1303,129.5
7/31/2021,831,2363
7/31/2021,2351,1446
7/31/2021,5380,2180.4
7/31/2021,3876,2776.55
7/31/2021,1168,1594
7/31/2021,1773,3785.05
7/31/2021,1399,448.25
7/31/2021,4264,3998.35
7/31/2021,5318,954.5
8/1/2021,4685,3235.55
8/1/2021,882,7786.15
8/1/2021,1444,1933.4
8/1/2021,3843,2050.05
8/1/2021,5150,805.9
8/1/2021,5301,113.6
8/1/2021,4166,2666.11
8/1/2021,5791,362.7
8/1/2021,453,2614.8
8/1/2021,5194,5342.8
8/1/2021,5496,775.75
8/1/2021,5393,1657
8/1/2021,4580,101.5
8/2/2021,4218,2448.05
8/2/2021,545,4335.25
8/2/2021,2725,84
8/2/2021,1958,4498.15
8/2/2021,4038,1977.5
8/2/2021,5312,2157.05
8/2/2021,4743,1307.6
8/2/2021,201,216
8/2/2021,3077,561.75
8/3/2021,3684,544.85
8/3/2021,2723,1855.85
8/3/2021,3306,1495.3
8/3/2021,2116,959.7
8/3/2021,5640,1495.4
8/3/2021,2269,88
8/3/2021,1428,43.8
8/3/2021,5778,435.05
8/3/2021,965,1857.1
8/3/2021,353,10980.88
8/3/2021,5888,3330.5
8/3/2021,2273,2076.9
8/3/2021,4724,5780.5
8/3/2021,3402,851.9
8/3/2021,4007,1392.45
8/3/2021,2515,470
8/3/2021,682,2290.5
8/4/2021,2863,1140.5
8/4/2021,5538,5934
8/4/2021,3979,2674.65
8/4/2021,4169,5954.35
8/4/2021,5410,2161.6
8/4/2021,1343,1481.28
8/4/2021,1153,1664.75
8/4/2021,619,2162.05
8/4/2021,3219,5768.15
8/4/2021,2439,1453.5
8/4/2021,913,1032.6
8/4/2021,4002,533
8/4/2021,9,785.65
8/4/2021,1237,504.55
8/4/2021,353,918.25
8/5/2021,4205,2555.9
8/5/2021,2952,6522.3
8/5/2021,2691,4559.05
8/5/2021,3685,1096.55
8/5/2021,236,3154.8
8/5/2021,798,2414.2
8/5/2021,2932,4753.9
8/5/2021,5441,337.98
8/5/2021,2799,986.35
8/5/2021,2660,2412.75
8/6/2021,111,1711.75
8/6/2021,3094,2273.3
8/6/2021,4842,653.3
8/6/2021,4005,276
8/6/2021,3458,2064.25
8/6/2021,2809,3578.85
8/6/2021,3228,1595.45
8/6/2021,887,2315.85
8/6/2021,4406,1651.75
8/6/2021,1671,630.4
8/6/2021,3681,423
8/6/2021,1984,3110.75
8/6/2021,1740,416.9
8/6/2021,4982,2345.99
8/7/2021,3693,3333.05
8/7/2021,5758,3978
8/7/2021,4620,560
8/7/2021,2472,3406.95
8/7/2021,4341,4128.5
8/7/2021,5888,2569.2
8/7/2021,5291,1600.7
8/7/2021,5644,535.85
8/7/2021,1562,1850.15
8/7/2021,2259,2428.8
8/7/2021,5103,2493
8/8/2021,5838,210.75
8/8/2021,5121,1644.7
8/8/2021,3340,2528.25
8/8/2021,2124,239.85
8/8/2021,3353,1625.7
8/8/2021,3252,5575.48
8/8/2021,3950,2057.45
8/8/2021,4862,613
8/8/2021,2514,2303.95
8/8/2021,4827,4726.95
8/8/2021,145,47
8/8/2021,2335,1095.9
8/8/2021,1097,1970.7
8/9/2021,5719,2518.55
8/9/2021,1042,222
8/9/2021,162,545.25
8/9/2021,1432,1092
8/9/2021,4016,1160
8/9/2021,5217,3216.7
8/9/2021,5619,3424.05
8/9/2021,3274,3857.45
8/9/2021,5489,2535.8
8/9/2021,1350,2901.5
8/9/2021,1865,123.8
8/9/2021,4034,5639.2
8/9/2021,821,403
8/9/2021,4677,1905.65
8/9/2021,4216,716
8/9/2021,1862,1876.5
8/9/2021,5845,2564
8/10/2021,1610,3297
8/10/2021,3531,3946.35
8/10/2021,1198,2450.65
8/10/2021,2648,2803.3
8/10/2021,4224,1704.6
8/10/2021,3298,1397.2
8/10/2021,4008,948
8/10/2021,1592,660.65
8/10/2021,2195,64.75
8/10/2021,2502,1383.7
8/11/2021,5482,3047.9
8/11/2021,1969,511.05
8/11/2021,4203,2885.7
8/11/2021,4958,1702.25
8/11/2021,5120,5451.7
8/11/2021,2892,230.2
8/11/2021,360,2713.4
8/11/2021,2162,1635.75
8/11/2021,4055,1944.8
8/12/2021,2194,1722.82
8/12/2021,5856,1094.85
8/12/2021,272,2864.2
8/12/2021,4947,271
8/12/2021,2684,5114.3
8/12/2021,5366,1745.15
8/12/2021,5154,3914.65
8/12/2021,4278,4167.9
8/12/2021,4895,1087.95
8/13/2021,2801,5225.8
8/13/2021,3401,3506.95
8/13/2021,2639,632.35
8/13/2021,4106,4273.4
8/13/2021,3704,5001.75
8/13/2021,202,948
8/13/2021,576,2683
8/13/2021,2076,2715.05
8/13/2021,612,26
8/13/2021,604,481
8/14/2021,670,1689.8
8/14/2021,1879,593.55
8/14/2021,5023,44.75
8/14/2021,342,72.9
8/14/2021,1680,6342.2
8/14/2021,2058,374
8/14/2021,4262,27
8/14/2021,1415,2480.2
8/14/2021,672,1824.05
8/15/2021,4379,1773.25
8/15/2021,2381,3288.5
8/15/2021,305,472.85
8/15/2021,1814,1734.75
8/15/2021,4321,1517.5
8/15/2021,5447,1170.75
8/15/2021,176,1872
8/15/2021,4735,2468.55
8/15/2021,2410,3786.5
8/15/2021,5075,1783.2
8/15/2021,4207,3262.8
8/15/2021,1831,3514
8/15/2021,5686,463
8/15/2021,1398,203.25
8/15/2021,2319,3453.95
8/15/2021,2475,1244.1
8/15/2021,1013,1311.05
8/15/2021,5221,2060
8/15/2021,4149,145
8/15/2021,4101,1397.9
8/15/2021,2787,149.4
8/16/2021,3335,149.5
8/16/2021,5202,6016.45
8/16/2021,3095,1556.75
8/16/2021,2567,2203.8
8/16/2021,2661,2284.55
8/16/2021,2559,890.4
8/16/2021,4886,1451.05
8/16/2021,3868,934.85
8/16/2021,230,2092.75
8/16/2021,709,2217.25
8/17/2021,4861,71.6
8/17/2021,4600,1355.55
8/17/2021,2157,313.55
8/17/2021,4085,5698
8/17/2021,4026,2702.2
8/17/2021,3515,2650.65
8/17/2021,4032,3012.9
8/17/2021,265,3539.55
8/17/2021,4685,3093.85
8/17/2021,980,1418.35
8/17/2021,4650,1325.3
8/17/2021,4915,1931.55
8/18/2021,2918,661.7
8/18/2021,2474,209.55
8/18/2021,2237,3996.9
8/18/2021,4848,1719
8/18/2021,2261,1711.15
8/18/2021,4058,3954.4
8/18/2021,4878,147
8/18/2021,1131,252
8/18/2021,4658,3500.85
8/18/2021,541,1692.5
8/19/2021,3972,2493.15
8/19/2021,4613,4093.05
8/19/2021,142,2357.03
8/19/2021,4230,3457.15
8/19/2021,4350,2643.02
8/19/2021,5881,1311.75
8/20/2021,4678,3895.4
8/20/2021,2958,1117.55
8/20/2021,4643,791.5
8/20/2021,35,5029.8
8/20/2021,4918,5048
8/20/2021,4720,2612
8/20/2021,2892,3297.85
8/20/2021,607,2295.3
8/20/2021,4117,1637.35
8/20/2021,3214,3780.95
8/21/2021,3436,235.6
8/21/2021,5827,2796.25
8/21/2021,4672,586.55
8/21/2021,5149,1930.74
8/21/2021,2489,116.55
8/21/2021,3430,1444.5
8/21/2021,360,649.5
8/21/2021,2747,810.7
8/21/2021,4201,53.7
8/22/2021,2434,2561.05
8/22/2021,836,880
8/22/2021,4976,2895.5
8/22/2021,317,311.5
8/22/2021,1347,345.95
8/22/2021,4296,848
8/22/2021,1115,3053.9
8/22/2021,2195,1044.1
8/22/2021,4745,1092
8/22/2021,3406,676.25
8/23/2021,2029,1548
8/23/2021,4011,982.6
8/23/2021,3567,1127.75
8/23/2021,1721,3163.65
8/23/2021,3532,9129.95
8/23/2021,4056,2579.7
8/23/2021,3273,3615.8
8/23/2021,3540,668.25
8/23/2021,5765,277.15
8/23/2021,1688,3508
8/23/2021,2945,4133.75
8/24/2021,4607,215.4
8/24/2021,1826,1260.05
8/24/2021,3128,2503.85
8/24/2021,2266,396
8/24/2021,195,385.5
8/24/2021,3067,802.85
8/24/2021,363,1520.8
8/24/2021,5358,4245.33
8/24/2021,374,1596.5
8/24/2021,2728,3194
8/24/2021,1676,3140.8
8/25/2021,1649,5563.15
8/25/2021,344,932.65
8/25/2021,2486,1186.8
8/25/2021,2931,974.9
8/25/2021,5833,4951.5
8/25/2021,4233,610.5
8/26/2021,1428,2924.4
8/26/2021,878,4913.15
8/26/2021,4452,747
8/26/2021,4612,71.55
8/26/2021,5568,1933.88
8/26/2021,4968,25
8/26/2021,2438,3228.25
8/27/2021,1192,2230.65
8/27/2021,836,5179.3
8/27/2021,5531,2283.8
8/27/2021,5081,271
8/27/2021,3689,3727.8
8/27/2021,4399,1192.1
8/27/2021,1375,2253.8
8/27/2021,3543,1350.9
8/27/2021,5370,237.2
8/27/2021,1124,6077.85
8/27/2021,2373,1162
8/27/2021,4012,722.8
8/27/2021,5310,3115.7
8/28/2021,1953,1706.85
8/28/2021,279,1582
8/28/2021,2868,732.4
8/28/2021,3377,1182.8
8/28/2021,4989,5583.05
8/28/2021,5059,3292.85
