SalesOrderID,ProductID,ProductQuantity
2714,663,7
2714,563,11
2714,161,2
2714,707,7
2714,425,11
2714,895,1
2714,1074,11
2714,911,11
2715,1089,8
2715,838,1
2715,101,4
2715,349,2
2715,210,9
2715,1030,6
2715,909,6
2715,1149,7
2715,177,10
2716,151,8
2716,1338,5
2716,591,8
2716,1170,6
2716,5,8
2716,994,1
2717,1263,3
2718,833,5
2718,1278,7
2718,484,8
2718,1088,2
2718,220,6
2718,820,4
2718,1184,3
2719,931,9
2719,242,8
2719,1153,3
2719,359,3
2719,705,12
2719,916,2
2720,189,11
2720,451,3
2720,1134,5
2721,1224,4
2721,1349,6
2721,601,10
2721,1276,7
2721,1245,3
2721,193,9
2721,256,7
2721,236,8
2722,1215,5
2722,82,6
2722,500,4
2722,74,9
2722,21,2
2723,258,1
2723,338,12
2723,1274,4
2723,619,1
2724,1350,9
2725,998,1
2725,322,8
2725,786,6
2725,411,5
2725,289,7
2725,1038,4
2725,487,12
2725,931,11
2725,807,12
2725,1196,12
2725,519,6
2725,610,9
2726,839,11
2726,1324,11
2727,10,9
2727,55,8
2727,234,10
2727,191,11
2727,42,7
2727,1040,4
2727,1339,5
2727,1180,10
2727,1233,4
2727,445,3
2728,25,7
2728,612,8
2728,888,1
2728,1323,10
2728,883,3
2728,1140,2
2728,1290,4
2728,869,5
2728,99,5
2729,1054,6
2729,306,12
2730,1099,8
2730,129,3
2730,1091,9
2731,764,8
2731,1335,3
2731,848,11
2731,1028,5
2731,1260,3
2731,1034,2
2731,92,12
2731,3,8
2731,997,6
2731,1164,6
2731,565,5
2731,1134,10
2732,740,12
2732,1266,10
2732,513,5
2732,181,5
2732,508,3
2732,174,11
2732,1282,6
2733,1148,8
2733,8,11
2733,741,3
2733,402,1
2733,541,6
2733,454,3
2733,1164,3
2733,414,6
2733,770,12
2733,1058,6
2733,661,5
2734,668,8
2734,1268,6
2734,1173,7
2734,1227,8
2734,4,7
2734,334,5
2734,1109,6
2734,409,3
2735,825,7
2735,395,3
2735,351,11
2736,473,2
2736,1108,6
2736,915,6
2736,1352,3
2736,1359,11
2736,347,8
2736,1326,7
2736,302,2
2736,952,4
2736,1153,2
2737,574,7
2737,687,4
2737,629,9
2737,1146,11
2737,784,5
2737,1245,10
2737,490,9
2737,32,6
2737,166,10
2738,1320,10
2738,789,7
2738,674,8
2738,1001,1
2739,917,1
2739,692,4
2739,186,6
2740,158,5
2740,368,1
2740,496,6
2740,220,7
2740,445,8
2740,454,9
2740,154,12
2740,1340,9
2741,172,2
2741,92,4
2741,514,1
2741,64,11
2741,992,9
2741,575,12
2741,606,6
2741,990,12
2742,331,3
2742,813,5
2743,1305,6
2743,140,9
2744,363,5
2744,1060,3
2744,1246,1
2744,742,4
2744,995,11
2744,468,12
2744,273,4
2744,242,10
2745,774,10
2745,51,11
2745,102,7
2745,887,3
2745,115,5
2745,438,2
2745,266,3
2745,1117,4
2745,172,9
2745,726,4
2745,908,12
2745,1094,1
2746,356,10
2746,869,9
2747,390,12
2747,1039,5
2747,281,12
2747,718,7
2747,746,2
2747,258,10
2747,479,9
2747,1068,7
2747,217,4
2748,611,4
2748,365,5
2748,903,9
2748,1377,12
2748,669,10
2748,957,1
2748,973,8
2749,1175,1
2750,1051,12
2750,381,11
2750,904,5
2750,1335,6
2750,1096,8
2751,980,10
2751,888,10
2751,103,5
2751,310,6
2751,744,8
2751,446,9
2751,393,1
2751,408,6
2752,672,8
2752,1377,1
2752,1128,9
2752,1320,9
2752,721,2
2752,134,6
2752,350,1
2752,1161,7
2753,671,6
2754,894,9
2754,927,5
2754,783,6
2755,717,7
2755,725,12
2755,1097,2
2755,420,7
2755,434,7
2756,70,1
2756,308,8
2756,809,8
2757,1339,7
2757,493,2
2757,770,12
2757,1078,7
2757,928,12
2757,774,12
2757,727,3
2757,1127,5
2757,449,9
2757,679,3
2758,458,9
2758,48,8
2758,151,2
2758,543,8
2758,424,4
2758,1190,2
2758,760,11
2758,504,9
2759,817,9
2759,25,8
2759,595,9
2759,564,11
2759,64,4
2759,338,7
2759,1124,5
2759,411,1
2760,1298,7
2760,706,4
2761,1284,4
2761,1366,5
2761,398,9
2761,217,10
2761,9,4
2761,235,3
2761,1382,10
2761,1233,2
2761,98,2
2761,295,10
2761,188,7
2762,507,4
2762,1100,4
2763,219,4
2763,860,4
2763,1000,8
2763,29,2
2763,638,12
2763,1032,11
2763,1072,9
2763,1104,8
2763,722,2
2763,1330,12
2764,828,2
2764,935,7
2765,1339,10
2765,686,6
2765,878,4
2765,503,6
2765,350,5
2765,727,12
2765,838,10
2765,839,7
2766,589,7
2766,298,10
2767,819,11
2767,1219,11
2767,884,6
2767,422,9
2767,1057,10
2767,536,11
2767,1131,5
2768,1241,3
2768,505,7
2768,1367,7
2768,1086,8
2768,1022,1
2768,239,5
2768,792,10
2768,695,3
2769,1284,10
2769,821,8
2769,827,12
2769,326,5
2769,615,7
2769,251,8
2769,7,3
2769,316,9
2770,1026,2
2770,260,12
2770,83,12
2770,1209,1
2770,1355,2
2770,853,10
2770,17,10
2770,992,11
2771,802,2
2771,226,9
2771,1100,7
2772,783,1
2772,426,7
2772,59,12
2772,359,10
2772,1346,10
2772,771,3
2772,832,2
2772,927,2
2772,203,9
2772,809,2
2772,1035,10
2772,283,10
2773,1355,12
2773,1146,7
2773,255,7
2773,293,9
2773,606,12
2773,464,3
2773,394,1
2773,544,6
2773,906,6
2774,1191,10
2774,812,8
2774,530,3
2774,112,1
2774,462,6
2774,1023,10
2774,1183,5
2775,632,12
2775,185,12
2776,735,7
2776,1002,4
2776,1209,3
2776,748,9
2777,908,5
2778,473,6
2778,1301,6
2778,1241,11
2778,691,2
2778,1292,12
2778,977,12
2779,299,8
2779,549,2
2779,862,3
2779,272,7
2779,1053,9
2779,1003,1
2779,979,12
2779,1168,9
2779,1070,6
2779,501,10
2780,888,6
2780,691,2
2780,989,5
2780,510,11
2780,975,11
2781,1343,4
2781,1355,9
2781,1140,3
2781,1147,8
2781,1095,1
2781,1080,8
2781,519,2
2781,326,11
2781,8,9
2781,1211,5
2781,186,7
2781,214,4
2782,167,7
2782,1048,9
2782,93,4
2782,1011,7
2782,1336,10
2782,661,10
2782,1208,5
2782,502,4
2783,478,5
2783,336,9
2783,149,8
2783,1282,11
2783,662,2
2783,1285,12
2783,678,1
2783,1154,10
2783,1283,5
2783,593,5
2783,1240,7
2784,843,3
2784,183,1
2784,1191,3
2784,497,10
2785,792,1
2785,125,10
2785,34,11
2785,97,12
2785,164,12
2786,57,2
2786,1320,8
2786,933,12
2786,86,5
2786,425,6
2786,465,4
2787,1275,12
2787,1204,8
2787,511,3
2787,1310,11
2787,462,1
2787,585,1
2787,1188,4
2787,1329,5
2787,633,4
2787,490,8
2787,713,12
2787,1132,2
2788,469,3
2788,1321,4
2788,1217,3
2788,651,1
2788,93,11
2788,1014,2
2789,477,11
2789,833,4
2789,471,3
2789,268,8
2789,732,11
2789,1180,2
2790,819,4
2790,1320,4
2790,79,12
2790,1277,3
2790,478,5
2790,376,11
2790,337,6
2790,513,11
2790,740,10
2791,638,12
2791,1105,1
2792,284,11
2792,807,8
2792,571,1
2792,737,9
2792,484,2
2792,98,3
2792,1002,12
2792,1281,9
2792,1015,5
2793,1137,8
2793,823,9
2793,44,4
2793,51,6
2794,78,4
2794,164,10
2794,331,12
2794,944,6
2794,345,9
2794,1155,4
2794,887,9
2794,1373,9
2794,551,7
2794,961,7
2794,1158,2
2795,995,8
2795,564,1
2795,908,12
2795,534,5
2795,141,6
2795,397,8
2795,1084,5
2795,759,7
2795,1101,10
2795,618,4
2796,715,1
2796,629,12
2796,281,11
2796,848,7
2796,518,8
2797,899,4
2797,1255,10
2797,12,10
2797,886,3
2797,664,11
2797,1030,2
2797,261,9
2797,1177,2
2797,419,5
2797,1180,1
2798,961,12
2798,1039,12
2798,1069,8
2798,96,1
2798,897,8
2798,1255,4
2798,575,6
2798,656,9
2798,880,10
2799,243,1
2799,1065,3
2799,1301,7
2799,169,9
2799,913,6
2800,895,10
2800,1,8
2800,919,11
2800,165,2
2800,920,4
2800,427,5
2800,430,5
2800,1298,8
2800,584,6
2801,29,8
2801,1072,11
2801,611,3
2801,1009,5
2801,316,11
2801,748,7
2802,944,3
2802,1083,7
2803,807,12
2803,185,9
2803,148,10
2803,79,5
2803,671,10
2803,983,2
2803,201,12
2803,1241,6
2803,430,5
2803,149,11
2804,1197,12
2804,1080,12
2804,1300,2
2804,632,10
2804,23,6
2804,409,4
2804,330,3
2804,1209,4
2805,502,2
2806,920,11
2806,983,6
2807,449,3
2807,754,6
2807,1167,10
2807,286,3
2807,196,3
2807,516,4
2807,714,4
2807,451,1
2807,456,11
2807,1155,1
2808,920,11
2808,404,9
2808,1347,4
2809,878,5
2810,208,1
2810,158,2
2811,778,12
2811,455,9
2811,1119,11
2811,927,5
2811,921,1
2811,303,5
2811,856,6
2811,144,5
2811,826,7
2812,198,11
2813,868,1
2814,544,1
2814,1196,6
2814,99,9
2814,299,2
2814,275,12
2814,82,9
2814,501,4
2815,471,1
2815,720,1
2815,360,8
2815,534,5
2815,60,8
2815,317,8
2815,432,3
2815,701,4
2815,260,5
2815,163,12
2815,251,11
2816,908,6
2816,946,3
2816,797,9
2816,1273,5
2816,111,6
2816,571,9
2816,766,3
2817,489,7
2817,1098,7
2817,1320,11
2817,263,3
2817,29,3
2817,233,3
2818,73,5
2818,1028,5
2818,985,3
2818,837,10
2819,1358,6
2819,917,5
2819,799,6
2820,958,2
2820,183,9
2820,666,11
2820,1041,8
2820,337,1
2820,259,7
2821,626,5
2821,148,5
2821,1286,4
2821,171,1
2821,490,1
2821,753,9
2821,474,1
2821,509,8
2822,1246,6
2822,582,12
2822,1123,9
2822,769,2
2823,737,8
2823,391,9
2823,746,6
2823,1142,3
2824,249,11
2824,797,10
2824,1380,9
2824,853,7
2824,881,2
2825,940,9
2825,781,12
2825,1332,8
2825,780,6
2825,1205,6
2825,760,11
2825,702,4
2826,1044,7
2826,113,4
2826,814,6
2826,612,4
2826,254,9
2826,329,4
2826,227,2
2826,299,4
2827,1174,8
2827,460,10
2827,1377,6
2828,1254,8
2828,1013,1
2829,1160,6
2829,458,9
2829,1310,2
2830,617,3
2830,1364,12
2830,1093,5
2830,1157,1
2830,949,12
2830,565,8
2830,494,8
2830,845,10
2830,1257,5
2830,62,4
2830,641,12
2831,1247,10
2831,88,3
2831,1107,12
2831,74,3
2831,113,3
2831,320,6
2831,1026,8
2832,1135,8
2832,254,8
2832,694,9
2832,352,2
2832,836,9
2832,1098,10
2832,205,5
2833,1069,4
2833,305,4
2833,553,12
2833,7,4
2834,356,1
2834,869,4
2835,1105,8
2835,258,9
2835,529,3
2835,712,5
2835,807,4
2835,729,11
2835,75,1
2835,65,4
2835,1364,4
2836,379,9
2836,127,3
2837,537,9
2837,529,5
2838,1351,11
2838,16,4
2838,862,2
2838,1282,12
2838,528,6
2838,518,11
2838,1334,9
2838,266,1
2838,673,9
2838,322,1
2839,1160,4
2839,656,5
2839,374,5
2839,533,9
2839,1204,7
2839,1042,6
2839,516,12
2839,907,6
2840,1104,1
2840,951,11
2840,489,12
2840,389,12
2841,274,8
2841,532,3
2841,982,6
2841,831,7
2841,642,6
2841,1261,9
2841,437,6
2842,592,1
2842,679,1
2842,1135,3
2842,169,7
2842,546,12
2842,461,11
2842,1000,2
2843,1002,9
2843,521,3
2843,1217,5
2843,337,8
2843,1242,5
2843,68,4
2843,186,5
2843,382,4
2843,1150,6
2843,294,4
2843,787,6
2844,1104,2
2844,1125,7
2844,796,8
2844,962,5
2844,914,3
2844,438,4
2845,302,1
2845,284,12
2845,165,12
2845,458,4
2845,1149,10
2845,591,5
2845,897,5
2845,1214,5
2845,402,1
2845,65,5
2846,366,7
2846,761,7
2846,1308,12
2846,37,2
2846,1133,4
2846,865,9
2846,101,5
2846,1038,7
2846,905,12
2846,184,3
2847,1216,8
2848,720,4
2848,309,7
2848,471,5
2848,882,6
2848,989,5
2849,1290,3
2849,1273,1
2849,1184,9
2850,1318,12
2850,593,4
2850,1275,6
2850,294,7
2850,815,6
2850,1216,8
2850,892,12
2851,1247,5
2851,278,9
2851,119,11
2851,358,6
2851,553,2
2851,319,12
2851,623,4
2851,784,4
2851,1160,10
2851,672,5
2851,359,6
2851,1319,5
2852,1351,12
2852,723,6
2852,426,11
2852,377,2
2852,340,10
2852,1204,6
2852,841,1
2852,160,5
2852,1152,2
2852,789,6
2853,1114,10
2853,46,7
2853,905,3
2853,886,11
2853,918,2
2853,1363,8
2853,566,5
2854,298,11
2854,365,6
2854,95,3
2854,500,5
2854,890,6
2854,161,3
2854,1121,9
2854,1375,9
2854,17,8
2854,773,2
2855,10,8
2855,489,6
2855,1030,2
2855,629,4
2855,1043,4
2855,1024,10
2855,1375,4
2855,1162,5
2855,349,11
2855,235,7
2855,697,4
2855,223,8
2856,119,3
2856,1200,3
2856,378,3
2856,213,9
2856,234,10
2856,603,7
2856,934,4
2856,848,8
2856,852,8
2857,1027,7
2857,1192,3
2857,614,1
2857,1107,8
2857,465,3
2857,610,9
2857,803,5
2858,1208,9
2858,598,9
2858,817,10
2858,356,11
2858,1133,9
2858,1012,3
2859,346,7
2859,694,6
2859,1074,9
2859,270,2
2860,1179,1
2860,614,9
2861,296,3
2861,195,11
2861,590,10
2861,1197,12
2861,948,12
2862,781,12
2862,77,3
2862,1136,7
2862,202,11
2863,677,6
2863,64,8
2863,939,5
2863,581,1
2863,276,3
2863,929,8
2863,1075,1
2863,73,12
2863,95,12
2863,488,9
2864,1024,3
2864,550,8
2864,119,10
2864,753,11
2864,35,6
2864,827,4
2864,672,6
2864,728,12
2865,250,5
2865,920,3
2866,611,7
2867,1062,10
2867,1144,7
2867,1147,11
2867,239,5
2867,1136,8
2867,587,11
2867,1331,2
2867,1295,5
2867,14,3
2867,101,11
2868,870,6
2868,31,4
2868,259,10
2868,454,8
2868,651,5
2868,85,10
2869,339,12
2869,213,6
2869,1271,10
2869,379,10
2869,157,11
2869,389,9
2869,449,6
2869,1065,9
2869,546,2
2869,363,4
2869,929,12
2869,561,1
2870,456,6
2870,935,5
2870,325,9
2870,94,2
2870,1375,8
2870,1125,7
2870,536,12
2870,1230,8
2870,1323,3
2870,1281,7
2870,1286,8
2871,1004,5
2871,117,1
2871,668,10
2871,287,12
2871,282,6
2871,1170,5
2871,1239,1
2871,415,9
2871,1246,8
2871,1212,11
2871,836,3
2871,832,10
2872,1132,10
2872,1333,10
2872,862,4
2872,520,3
2872,1349,3
2872,1257,11
2872,792,5
2873,246,9
2873,606,9
2873,24,2
2873,906,7
2873,190,3
2873,729,12
2873,248,5
2874,68,12
2874,1307,5
2874,953,1
2874,280,5
2875,874,3
2875,814,10
2875,559,5
2875,963,12
2875,700,11
2875,868,10
2875,102,5
2875,388,1
2875,1382,2
2875,1375,11
2876,591,6
2876,424,7
2876,450,11
2876,622,3
2877,232,6
2877,1186,8
2877,479,10
2877,1275,1
2878,446,4
2878,228,11
2878,812,4
2878,26,12
2878,576,3
2879,42,8
2879,163,3
2879,1018,9
2879,1338,7
2879,649,12
2879,209,7
2879,530,12
2879,299,6
2879,1051,6
2879,170,7
2879,422,2
2880,266,10
2880,74,10
2880,78,12
2880,762,1
2881,649,6
2881,892,1
2881,42,1
2881,706,2
2881,907,7
2881,429,1
2881,582,12
2881,262,10
2881,399,12
2881,1243,6
2881,1258,3
2882,1268,8
2882,64,6
2882,1320,11
2882,432,8
2883,1309,4
2883,1374,4
2883,427,4
2883,1180,11
2883,743,2
2883,1118,4
2883,523,4
2883,1223,1
2883,350,10
2883,359,7
2884,987,9
2884,756,6
2884,92,1
2884,704,6
2884,452,8
2884,257,10
2884,1158,6
2884,531,11
2884,538,8
2884,666,4
2885,1270,1
2885,1181,8
2886,584,2
2886,1235,11
2886,493,2
2886,784,7
2886,48,6
2886,1034,7
2887,263,9
2887,1020,10
2888,190,1
2888,734,7
2888,1188,5
2888,1207,5
2888,509,7
2888,577,5
2888,320,4
2888,525,3
2889,402,3
2889,876,6
2890,1266,9
2890,818,6
2890,425,3
2890,67,9
2890,70,5
2890,957,1
2890,713,11
2890,314,10
2891,1070,10
2891,1023,10
2892,890,7
2892,92,4
2892,1203,12
2892,820,3
2892,1251,10
2893,878,6
2894,82,12
2894,910,10
2894,591,9
2894,1020,8
2895,277,6
2895,151,12
2895,1069,5
2895,991,6
2895,369,5
2896,341,4
2896,226,2
2896,1045,6
2896,75,5
2896,841,1
2896,343,6
2897,388,8
2897,123,11
2897,376,3
2897,780,1
2898,1207,1
2898,1361,8
2899,677,9
2899,232,10
2900,556,1
2900,570,11
2900,143,8
2900,1286,10
2900,943,6
2900,18,4
2900,697,12
2901,544,4
2901,487,11
2901,904,4
2901,1093,12
2901,1090,8
2902,1173,9
2902,573,5
2902,562,6
2902,192,7
2903,985,12
2903,391,1
2903,855,2
2903,632,8
2903,1067,2
2904,1257,9
2905,1117,7
2905,430,4
2905,75,8
2905,4,10
2905,835,8
2906,277,4
2906,369,2
2906,442,7
2906,1190,5
2906,1097,12
2907,1083,1
2907,450,5
2907,334,8
2907,76,6
2907,634,12
2907,956,7
2907,597,10
2907,112,11
2907,1184,8
2907,1269,4
2908,1168,9
2908,310,10
2908,1066,12
2908,1109,10
2908,175,1
2908,214,8
2908,490,9
2908,1044,9
2908,1021,12
2908,371,4
2908,144,7
2908,619,10
2909,768,4
2909,48,3
2909,133,3
2909,123,11
2909,923,5
2909,5,11
2909,105,3
2909,925,9
2909,1060,8
2909,493,6
2909,1048,11
2910,1345,5
2910,843,4
2910,880,5
2910,183,10
2910,1271,12
2910,462,8
2910,1036,9
2911,906,10
2911,1329,7
2911,264,12
2911,289,6
2911,881,4
2912,458,11
2912,401,5
2912,1292,3
2912,779,1
2913,854,2
2913,990,5
2913,254,1
2913,1246,7
2913,1052,6
2913,1287,6
2913,835,5
2913,939,2
2913,975,9
2913,1228,9
2913,779,2
2914,298,9
2914,1239,6
2914,897,11
2914,702,7
2914,1016,2
2914,1074,12
2914,606,10
2914,864,5
2914,309,4
2914,463,7
2914,707,6
2915,1159,1
2915,1291,11
2916,715,5
2916,250,2
2916,1329,2
2916,505,10
2916,1128,2
2916,1374,8
2916,849,2
2916,129,1
2916,1077,12
2917,952,12
2917,522,12
2917,133,10
2917,829,2
2917,911,8
2917,668,1
2917,902,11
2917,396,1
2917,620,2
2917,719,2
2918,267,3
2919,779,6
2919,1062,2
2919,540,2
2919,661,4
2919,206,12
2920,1156,8
2920,1299,1
2920,637,11
2920,1154,5
2920,179,5
2921,519,6
2921,655,5
2921,1146,2
2921,1255,11
2921,850,2
2921,574,9
2922,1148,7
2922,530,7
2922,666,5
2922,878,6
2922,468,2
2922,1052,11
2922,306,1
2922,1280,11
2922,560,8
2922,1344,2
2923,805,10
2923,1064,4
2923,869,12
2923,351,5
2923,169,8
2923,470,6
2923,1144,8
2924,498,4
2924,139,7
2924,941,11
2925,666,12
2925,661,9
2925,638,9
2925,816,5
2925,872,6
2925,512,8
2925,325,8
2925,97,10
2925,224,1
2925,427,2
2925,421,2
2926,444,4
2926,411,7
2926,970,3
2926,502,1
2926,1149,10
2926,973,12
2926,1336,3
2926,303,10
2926,558,1
2926,675,12
2927,881,3
2927,692,4
2927,1266,6
2927,557,3
2927,521,6
2927,970,2
2928,304,3
2928,940,12
2928,896,12
2929,907,6
2929,1265,2
2929,1338,8
2929,239,9
2929,918,2
2930,586,2
2930,819,2
2930,517,11
2930,966,11
2930,1253,1
2930,414,3
2930,1020,1
2930,656,7
2930,42,5
2930,879,9
2931,1159,4
2931,1308,9
2931,1333,4
2931,66,6
2931,288,7
2931,1325,4
2932,1016,8
2932,177,7
2932,866,1
2932,62,8
2932,858,6
2932,1032,1
2932,209,6
2932,421,12
2933,386,9
2933,485,6
2933,1116,9
2933,422,11
2933,253,5
2933,49,8
2933,685,8
2933,23,7
2933,78,7
2933,385,2
2934,626,10
2934,384,6
2934,697,11
2934,353,4
2934,811,3
2934,1169,3
2935,1190,9
2936,234,3
2936,1091,12
2936,820,7
2936,606,8
2936,923,11
2936,191,7
2936,1129,6
2936,224,2
2936,33,2
2937,880,5
2938,819,10
2938,925,5
2938,1106,1
2938,1,9
2938,728,5
2938,1043,12
2938,656,11
2938,811,2
2938,170,4
2938,633,4
2939,333,5
2939,920,9
2939,726,6
2939,456,5
2939,1228,12
2939,76,8
2939,702,1
2939,1011,8
2939,717,5
2939,488,2
2939,128,8
2939,932,4
2940,1353,9
2940,309,4
2940,1309,10
2940,1260,10
2940,177,7
2940,384,1
2940,488,7
2940,1286,7
2940,272,4
2941,760,4
2941,900,8
2941,78,12
2942,465,3
2942,1332,7
2943,1091,7
2943,1033,1
2943,97,9
2943,367,1
2943,238,6
2943,984,7
2943,47,10
2943,1011,6
2943,1362,3
2943,1226,9
2943,264,7
2944,523,7
2944,845,7
2944,454,12
2944,1011,8
2944,260,4
2944,950,7
2945,291,11
2945,269,7
2945,442,3
2945,924,2
2945,850,2
2945,176,6
2946,1134,8
2946,404,1
2946,778,2
2946,1213,1
2946,1082,9
2947,1060,3
2947,839,3
2947,483,4
2947,448,6
2948,976,12
2948,352,3
2948,390,11
2948,842,10
2948,1226,4
2948,227,12
2948,226,11
2948,450,7
2948,280,9
2949,1302,3
2949,1370,5
2949,1113,2
2949,1023,2
2949,1197,12
2949,167,4
2949,1352,10
2949,1358,4
2949,927,2
2949,172,1
2950,230,4
2950,81,2
2950,577,3
2950,99,4
2951,111,1
2951,45,4
2951,808,3
2951,1164,2
2951,1091,3
2951,372,9
2951,1149,4
2951,866,12
2951,1079,5
2952,1216,12
2952,1189,8
2952,1209,7
2952,604,10
2952,1040,3
2952,607,10
2952,1084,11
2952,544,6
2952,442,4
2952,1340,1
2953,632,3
2953,665,1
2953,1323,8
2953,669,6
2953,977,5
2953,837,9
2953,924,2
2953,486,5
2954,101,12
2954,144,1
2954,113,1
2954,895,6
2954,444,5
2955,403,11
2955,1214,1
2955,773,1
2955,30,3
2955,720,9
2955,1290,6
2955,763,4
2955,169,1
2955,495,3
2956,253,12
2956,189,11
2956,1067,2
2956,264,2
2956,248,6
2956,183,10
2956,15,12
2956,891,4
2957,1036,6
2957,505,3
2957,1265,8
2957,1024,3
2957,1362,8
2957,1357,10
2957,1107,11
2957,1000,4
2958,122,11
2958,1085,1
2959,722,7
2959,108,10
2959,635,7
2959,1328,8
2959,1088,1
2959,822,12
2959,406,8
2959,1359,4
2960,165,3
2960,162,10
2960,1342,9
2960,1310,8
2960,272,1
2960,263,3
2961,8,4
2961,919,4
2961,1322,2
2961,902,7
2961,686,1
2961,630,3
2961,608,5
2961,981,8
2961,697,10
2961,567,7
2961,1291,11
2962,75,12
2962,380,6
2962,53,7
2963,33,12
2963,964,2
2963,92,5
2963,195,4
2963,113,2
2963,410,1
2963,860,1
2963,1367,11
2964,801,9
2964,304,6
2964,963,5
2964,230,9
2964,251,10
2965,732,12
2965,784,6
2965,199,9
2965,323,4
2965,1165,4
2965,589,10
2966,654,2
2966,1289,3
2966,350,8
2967,5,10
2967,456,6
2967,571,10
2967,956,10
2967,1165,3
2967,321,3
2967,595,11
2967,1216,10
2968,1375,9
2968,10,3
2968,1126,6
2968,309,4
2968,1271,4
2968,809,8
2968,352,1
2968,1359,12
2968,1106,9
2968,852,6
2968,502,5
2968,60,3
2969,86,4
2969,1315,11
2969,714,11
2969,195,1
2969,749,12
2969,1275,7
2969,1048,8
2969,277,8
2970,1199,5
2970,515,4
2970,1182,3
2971,1258,2
2971,69,5
2971,568,4
2971,24,5
2972,625,11
2972,960,6
2972,788,8
2972,873,9
2972,531,1
2972,397,2
2972,524,11
2972,840,3
2972,1046,8
2972,140,9
2972,479,12
2972,238,6
2973,413,10
2973,235,10
2974,832,4
2974,14,1
2974,696,9
2974,988,8
2974,971,3
2974,179,12
2974,992,8
2974,1238,8
2974,798,8
2974,1255,10
2974,297,2
2974,462,2
2975,966,9
2975,413,8
2975,1275,10
2975,76,11
2975,356,7
2976,1241,7
2976,105,9
2976,1200,4
2976,275,12
2977,1142,2
2977,1378,6
2978,1205,12
2978,852,3
2978,1201,9
2978,1332,3
2978,810,4
2978,274,8
2978,199,5
2978,807,5
2978,583,5
2978,1088,6
2978,969,10
2979,1164,1
2979,241,4
2980,1168,9
2980,783,10
2980,156,10
2980,399,7
2981,588,1
2981,1266,7
2981,958,9
2981,1003,1
2981,130,9
2982,136,11
2982,1383,7
2982,1,9
2982,927,9
2982,1340,2
2983,140,12
2983,982,8
2984,748,4
2984,1325,5
2984,641,8
2984,1059,3
2984,889,6
2984,817,10
2984,893,7
2985,494,9
2985,57,12
2985,1285,9
2985,821,1
2985,1173,1
2985,1278,8
2985,377,1
2986,454,1
2986,744,12
2986,724,1
2986,546,11
2986,128,4
2986,135,4
2986,864,10
2986,217,4
2986,633,9
2987,1157,10
2987,220,1
2987,684,4
2987,37,4
2987,1073,11
2987,612,2
2987,292,12
2987,1334,9
2987,30,6
2988,324,12
2988,535,8
2988,91,5
2988,67,5
2988,1249,6
2988,1326,5
2988,344,2
2989,910,10
2989,395,12
2990,29,5
2991,1128,9
2991,205,11
2991,302,12
2991,509,3
2991,576,7
2991,412,7
2991,853,2
2991,724,7
2991,747,8
2992,845,5
2992,578,4
2993,1334,7
2993,1305,9
2993,780,11
2993,1075,4
2993,410,4
2993,980,4
2993,25,5
2994,625,5
2995,1268,4
2995,1288,1
2995,79,7
2995,1260,1
2995,733,3
2995,422,11
2995,1176,9
2995,1103,10
2995,1006,10
2995,257,2
2995,512,5
2996,556,9
2996,106,12
2996,267,5
2996,689,10
2996,397,6
2996,821,1
2996,270,4
2996,546,12
2997,454,11
2997,501,5
2997,881,11
2997,106,5
2997,1356,7
2997,545,12
2997,1111,3
2997,1368,2
2997,449,2
2997,439,10
2997,532,6
2998,268,10
2998,1094,8
2998,1158,9
2998,1208,1
2998,876,1
2998,1211,5
2998,114,9
2998,304,11
2998,788,2
2999,194,12
2999,359,11
2999,619,3
2999,1212,12
2999,1299,3
2999,968,1
2999,1184,8
2999,1139,8
3000,892,6
3000,575,11
3000,567,12
3000,1033,12
3000,713,11
3000,131,7
3000,368,2
3001,543,3
3001,591,11
3001,49,11
3001,113,5
3001,212,7
3001,850,5
3001,1084,2
3001,748,11
3001,992,8
3001,392,4
3001,456,5
3001,108,9
3002,453,7
3002,1031,3
3002,445,5
3003,1294,6
3003,645,8
3003,988,6
3003,1333,6
3003,900,10
3003,517,12
3003,66,4
3003,328,12
3003,341,6
3003,1058,8
3004,792,4
3004,770,1
3004,579,7
3004,980,1
3004,1189,4
3004,1238,2
3004,555,8
3004,541,10
3004,150,7
3005,1316,9
3005,991,4
3005,63,9
3005,1004,12
3006,156,11
3006,942,12
3006,1096,11
3006,230,1
3006,87,3
3006,863,5
3006,141,9
3006,105,8
3006,569,3
3006,1201,1
3006,674,4
3007,1084,8
3007,511,8
3007,97,2
3007,874,6
3007,231,3
3007,328,9
3007,1323,8
3008,1281,6
3008,1210,11
3008,909,12
3008,85,4
3008,932,12
3008,303,10
3008,241,10
3008,459,8
3009,1271,5
3010,801,1
3010,1304,3
3010,232,11
3010,358,9
3010,764,7
3011,214,9
3011,114,2
3011,768,10
3011,642,8
3011,33,3
3012,959,10
3012,1151,8
3013,753,4
3013,255,10
3013,348,6
3013,303,11
3013,432,6
3014,477,11
3015,1232,10
3015,376,9
3016,972,5
3016,1114,12
3016,971,6
3016,1246,6
3017,1124,8
3017,981,1
3017,733,3
3017,452,2
3017,222,6
3018,991,7
3019,905,7
3019,635,2
3019,1228,8
3019,382,9
3019,1195,4
3020,734,10
3020,834,9
3020,248,2
3020,931,10
3020,1371,8
3020,1358,11
3020,975,6
3020,27,4
